Date,Price,Open,High,Low,Vol.,Change %,Daily Return
2022-02-08,155.98,153.5,156.31,152.64,3380000.0,0.025,-0.018005540166205036
2022-02-07,152.17,150.96,153.48,150.32,2300000.0,0.0121,-0.02442620848826771
2022-02-04,150.35,149.0,151.88,148.57,2200000.0,0.0139,-0.011960307550765492
2022-02-03,148.29,148.91,151.11,147.9,1980000.0,-0.0089,-0.013701363485201234
2022-02-02,149.62,149.48,150.54,146.93,2450000.0,-0.0058,0.00896891226650487
2022-02-01,150.49,147.0,150.86,145.98,3060000.0,0.0256,0.005814730650982591
2022-01-31,146.73,141.34,147.01,140.41,3790000.0,0.0288,-0.024985048840454605
2022-01-28,142.62,140.81,142.72,138.6,3600000.0,0.0066,-0.028010631772643513
2022-01-27,141.68,146.82,148.6,140.82,4050000.0,-0.0222,-0.006590940961996861
2022-01-26,144.9,143.95,149.95,142.13,7630000.0,-0.04769999999999999,0.022727272727272707
2022-01-25,152.16,146.73,154.51,144.59,5630000.0,0.026000000000000002,0.05010351966873694
2022-01-24,148.3,143.24,148.65,140.68,3960000.0,0.0121,-0.0253680336487907
2022-01-21,146.52,149.45,149.45,145.32,2730000.0,-0.025,-0.012002697235333759
2022-01-20,150.27,151.69,154.54,149.83,1960000.0,-0.0088,0.025593775593775625
2022-01-19,151.61,157.45,158.1,151.57,2020000.0,-0.0348,0.008917282225327838
2022-01-18,157.08,160.62,162.4,155.8,2390000.0,-0.0217,0.03607941428665651
2022-01-14,160.56,156.94,160.63,154.52,3630000.0,-0.005,0.022154316271963292
2022-01-13,161.37,160.17,162.3,159.56,2410000.0,0.016200000000000003,0.0050448430493272856
2022-01-12,158.79,159.53,161.03,158.46,2130000.0,0.0018,-0.015988101877672523
2022-01-11,158.51,157.53,158.86,155.9,2180000.0,0.0087,-0.0017633352226210652
2022-01-10,157.15,156.79,157.86,154.1,3880000.0,0.0159,-0.008579900321746159
2022-01-07,154.69,150.63,155.63,149.99,3290000.0,0.0263,-0.015653833916640214
2022-01-06,150.73,149.07,151.29,146.2,2620000.0,0.0167,-0.025599586269312913
2022-01-05,148.26,152.23,153.0,148.19,2110000.0,-0.0191,-0.01638691700391426
2022-01-04,151.15,150.43,152.36,149.76,3480000.0,0.0189,0.0194927829488738
2022-01-03,148.34,146.08,149.35,145.94,2380000.0,0.022400000000000003,-0.01859080383724776
2021-12-31,145.09,145.2,146.73,144.98,1360000.0,-0.0027,-0.021909127679654805
2021-12-30,145.49,145.75,147.3,145.34,1210000.0,-0.0007000000000000001,0.002756909504445515
2021-12-29,145.59,146.2,146.73,145.21,1330000.0,-0.0042,0.0006873324627121313
2021-12-28,146.2,144.78,147.88,144.55,1030000.0,0.0021,0.004189848203860036
2021-12-27,145.89,145.46,146.09,143.59,1290000.0,0.0054,-0.0021203830369357357
2021-12-23,145.1,145.26,146.72,144.99,1720000.0,0.0095,-0.005415038727808574
2021-12-22,143.73,142.97,144.53,142.13,1670000.0,0.0015,-0.009441764300482491
2021-12-21,143.51,140.37,143.74,140.11,2510000.0,0.0373,-0.0015306477422946108
2021-12-20,138.35,140.39,141.2,136.52,3250000.0,-0.0398,-0.03595568253083403
2021-12-17,144.08,147.35,147.35,142.64,9090000.0,-0.026600000000000002,0.04141669678352011
2021-12-16,148.02,149.73,150.24,147.35,3340000.0,0.0043,0.027345918933925573
2021-12-15,147.39,148.35,148.65,144.0,2700000.0,-0.0036,-0.004256181597081632
2021-12-14,147.92,146.62,149.53,145.51,2210000.0,0.0129,0.0035959020286315813
2021-12-13,146.04,149.26,149.47,145.57,2610000.0,-0.0291,-0.012709572742022668
2021-12-10,150.41,150.52,151.45,148.49,2420000.0,0.0083,0.029923308682552774
2021-12-09,149.17,148.24,150.71,147.06,2310000.0,0.0024,-0.008244132703942642
2021-12-08,148.81,148.89,150.05,148.01,2510000.0,0.0015,-0.0024133538915330766
2021-12-07,148.58,147.97,151.11,147.28,2840000.0,0.0181,-0.0015455950540957941
2021-12-06,145.94,144.98,147.85,143.93,2930000.0,0.0285,-0.017768205680441573
2021-12-03,141.9,143.02,143.75,140.68,2770000.0,-0.0102,-0.02768260929148958
2021-12-02,143.36,139.71,145.17,139.0,3030000.0,0.0361,0.010288935870331306
2021-12-01,138.37,144.5,145.47,138.35,3540000.0,-0.0154,-0.03480747767857151
2021-11-30,140.53,145.15,146.0,140.18,6020000.0,-0.0441,0.015610320156103086
2021-11-29,147.02,151.24,151.73,145.7,4260000.0,-0.0143,0.04618230982708327
2021-11-26,149.16,150.54,150.54,144.37,3080000.0,-0.043,0.014555842742483893
2021-11-24,155.86,155.13,157.96,155.06,2310000.0,-0.0028000000000000004,0.04491820863502283
2021-11-23,156.29,154.0,156.74,153.21,2600000.0,0.020099999999999996,0.002758886179904829
2021-11-22,153.21,153.37,154.65,150.97,2680000.0,0.0125,-0.019706955019514916
2021-11-19,151.32,150.5,152.55,148.52,2750000.0,-0.0109,-0.012336009398864367
2021-11-18,152.99,152.07,153.94,150.46,2490000.0,0.0068000000000000005,0.01103621464446225
2021-11-17,151.95,153.7,155.0,151.87,3110000.0,-0.012199999999999999,-0.006797829923524512
2021-11-16,153.82,156.5,156.5,152.75,2680000.0,-0.016200000000000003,0.01230667982889111
2021-11-15,156.36,156.8,158.43,155.84,1770000.0,-0.0028000000000000004,0.016512807177220257
2021-11-12,156.8,156.83,157.33,155.02,2140000.0,-0.0022,0.0028140189306729013
2021-11-11,157.15,156.28,158.66,155.91,1820000.0,0.005600000000000001,0.0022321428571427937
2021-11-10,156.28,155.48,158.47,155.48,2270000.0,0.0055000000000000005,-0.005536111994909332
2021-11-09,155.42,154.56,156.11,153.2,2150000.0,-0.0006,-0.005502943434860574
2021-11-08,155.52,156.48,157.76,154.79,2280000.0,0.0042,0.000643417835542559
2021-11-05,154.87,155.59,157.59,154.25,2390000.0,0.0092,-0.004179526748971263
2021-11-04,153.46,153.0,155.49,152.3,2460000.0,-0.0029,-0.009104410150448716
2021-11-03,153.9,151.0,155.35,150.66,3330000.0,0.0131,0.0028671966636257817
2021-11-02,151.91,153.22,154.01,150.87,3790000.0,-0.0072,-0.0129304743339832
2021-11-01,153.01,152.27,154.83,152.21,3180000.0,0.0131,0.007241129616220032
2021-10-29,151.03,152.84,154.07,150.22,3860000.0,-0.0096,-0.012940330697340019
2021-10-28,152.5,152.81,153.93,150.48,4440000.0,0.0,0.009733165596239157
2021-10-27,152.5,160.14,161.49,151.78,7340000.0,-0.07490000000000001,0.0
2021-10-26,164.85,169.3,170.0,164.56,3200000.0,-0.0227,0.08098360655737702
2021-10-25,168.68,168.21,169.84,166.22,2370000.0,0.005,0.023233242341522686
2021-10-22,167.84,167.0,169.43,165.63,2940000.0,0.013000000000000001,-0.0049798434906331845
2021-10-21,165.69,172.48,174.65,165.07,3420000.0,-0.0436,-0.012809818875119228
2021-10-20,173.25,168.92,173.47,168.26,2610000.0,0.0204,0.04562737642585546
2021-10-19,169.79,170.2,170.44,167.79,1960000.0,0.0037,-0.019971139971139973
2021-10-18,169.16,167.3,170.66,167.03,1760000.0,0.0046,-0.003710465869603552
2021-10-15,168.38,168.0,170.25,167.26,2760000.0,0.0143,-0.00461101915346418
2021-10-14,166.01,165.15,166.29,162.74,2280000.0,0.0241,-0.014075305855802411
2021-10-13,162.1,167.57,167.74,159.55,3850000.0,-0.0331,-0.023552798024215393
2021-10-12,167.65,166.23,168.33,165.16,1700000.0,0.0088,0.03423812461443565
2021-10-11,166.18,169.5,171.78,166.05,1930000.0,-0.0155,-0.008768267223382087
2021-10-08,168.8,168.44,171.28,167.4,1710000.0,0.0055000000000000005,0.015766036827536523
2021-10-07,167.88,169.73,171.43,167.71,2009999.9999999998,0.0001,-0.005450236966824784
2021-10-06,167.87,166.92,169.03,164.47,2029999.9999999998,-0.005,-5.956635692150325e-05
2021-10-05,168.72,168.08,170.69,166.39,2089999.9999999998,0.015700000000000002,0.005063441949127334
2021-10-04,166.11,166.54,170.28,165.69,2760000.0,-0.0026,-0.015469416785206191
2021-10-01,166.54,162.61,167.84,161.87,2700000.0,0.0282,0.002588646077900103
2021-09-30,161.97,167.88,167.88,161.85,2710000.0,-0.0275,-0.027440855049837842
2021-09-29,166.55,168.62,168.62,165.92,2000000.0,-0.005,0.028276841390381113
2021-09-28,167.38,169.44,171.5,167.1,2940000.0,-0.013999999999999999,0.004983488441909323
2021-09-27,169.76,167.69,170.27,167.31,2610000.0,0.0216,0.0142191420719322
2021-09-24,166.17,165.13,168.05,164.96,2700000.0,0.0009,-0.021147502356267722
2021-09-23,166.02,161.65,167.15,161.0,2980000.0,0.0401,-0.0009026900162483198
2021-09-22,159.62,158.68,161.02,158.37,3000000.0,0.0199,-0.038549572340681904
2021-09-21,156.5,158.0,158.86,156.32,2850000.0,0.0008,-0.019546422754040838
2021-09-20,156.37,154.09,157.01,153.33,3430000.0,-0.020099999999999996,-0.0008306709265175627
2021-09-17,159.57,159.1,161.15,158.45,4830000.0,-0.0037,0.02046428343032547
2021-09-16,160.17,159.6,161.24,159.12,2630000.0,0.0079,0.003760105282947901
2021-09-15,158.91,155.22,159.1,154.81,3210000.0,0.029300000000000003,-0.007866641693200949
2021-09-14,154.39,159.59,160.17,153.95,4080000.0,-0.0286,-0.028443773204958833
2021-09-13,158.93,157.07,159.43,156.91,3350000.0,0.0217,0.02940604961461246
2021-09-10,155.56,156.91,157.82,155.4,2860000.0,-0.0014000000000000002,-0.021204303781539036
2021-09-09,155.78,154.84,159.18,154.48,2900000.0,0.0076,0.0014142453072769623
2021-09-08,154.6,156.49,156.49,152.13,3340000.0,-0.0148,-0.007574784953139124
2021-09-07,156.93,156.95,159.68,156.46,3440000.0,-0.0021,0.015071151358344137
2021-09-03,157.26,159.99,160.37,156.4,3360000.0,-0.0175,0.0021028484037468598
2021-09-02,160.06,162.5,163.38,159.52,3120000.0,-0.01,0.017804909067785868
2021-09-01,161.68,165.96,166.58,161.23,3340000.0,-0.0258,0.010121204548294349
2021-08-31,165.97,165.03,167.17,163.26,3790000.0,0.004699999999999999,0.02653389411182583
2021-08-30,165.19,172.14,173.57,165.11,4300000.0,-0.0604,-0.00469964451406879
2021-08-27,175.8,172.31,175.98,171.65,1750000.0,0.024300000000000002,0.06422906955626861
2021-08-26,171.63,174.4,174.7,171.31,1870000.0,-0.0132,-0.023720136518771473
2021-08-25,173.93,170.59,174.56,170.23,2180000.0,0.022799999999999997,0.013400920584979437
2021-08-24,170.05,169.89,171.71,169.45,1670000.0,0.0040999999999999995,-0.02230782498706374
2021-08-23,169.35,169.42,171.2,168.98,2020000.0,0.0067,-0.004116436342252339
2021-08-20,168.22,168.18,169.12,165.46,2600000.0,0.0007000000000000001,-0.0066725715972837385
2021-08-19,168.1,169.12,171.59,166.95,2480000.0,-0.022799999999999997,-0.0007133515634288878
2021-08-18,172.02,172.33,175.62,171.27,1760000.0,-0.0073,0.0233194527067222
2021-08-17,173.28,175.27,176.53,171.43,2790000.0,-0.022799999999999997,0.007324729682594899
2021-08-16,177.32,176.0,177.72,175.18,2120000.0,-0.0023,0.0233148661126501
2021-08-13,177.73,177.18,177.95,175.79,2370000.0,0.0045000000000000005,0.0023122039251071147
2021-08-12,176.93,174.5,177.16,173.41,3270000.0,0.013600000000000001,-0.004501209700106812
2021-08-11,174.55,171.0,174.94,169.84,3880000.0,0.0227,-0.013451647544226453
2021-08-10,170.67,166.21,171.29,166.1,3440000.0,0.0268,-0.022228587797192945
2021-08-09,166.21,164.84,167.15,163.13,2240000.0,0.0016,-0.026132302103474392
2021-08-06,165.95,164.85,167.51,164.26,3390000.0,0.0207,-0.00156428614403481
2021-08-05,162.59,161.62,163.35,161.62,2750000.0,0.0124,-0.020247062368183077
2021-08-04,160.6,159.69,163.57,158.51,2720000.0,-0.0015,-0.012239375115320805
2021-08-03,160.84,160.46,161.46,154.88,2870000.0,0.0083,0.001494396014944055
2021-08-02,159.51,162.54,165.3,158.34,3930000.0,-0.009899999999999999,-0.008269087291718602
2021-07-30,161.11,162.56,164.48,160.04,2660000.0,-0.013500000000000002,0.01003071907717401
2021-07-29,163.31,162.9,164.74,162.31,2590000.0,0.015600000000000001,0.01365526658804539
2021-07-28,160.8,162.44,162.94,159.29,2310000.0,-0.0070999999999999995,-0.015369542587716611
2021-07-27,161.94,159.36,163.06,158.55,2170000.0,0.0012,0.0070895522388059184
2021-07-26,161.74,159.46,162.4,159.41,2060000.0,0.0141,-0.0012350253180190007
2021-07-23,159.49,156.42,163.65,156.01,3520000.0,-0.0084,-0.013911215531099308
2021-07-22,160.84,161.6,162.48,158.12,2970000.0,-0.0109,0.008464480531694685
2021-07-21,162.61,159.02,163.8,158.81,2510000.0,0.0331,0.011004725192738096
2021-07-20,157.4,152.4,158.65,151.88,3310000.0,0.028399999999999998,-0.03203984994772768
2021-07-19,153.05,152.89,154.24,150.34,3760000.0,-0.0248,-0.02763659466327828
2021-07-16,156.94,161.06,161.06,156.5,1960000.0,-0.0176,0.025416530545573357
2021-07-15,159.76,156.08,160.05,155.72,3070000.0,0.0095,0.01796865043965834
2021-07-14,158.26,162.47,164.39,157.05,4190000.0000000005,-0.0246,-0.00938908362543811
2021-07-13,162.24,164.24,164.69,162.04,2540000.0,-0.012199999999999999,0.025148489826867237
2021-07-12,164.24,158.59,164.83,157.5,3250000.0,0.0268,0.012327416173570027
2021-07-09,159.96,154.81,160.32,154.77,3640000.0,0.053099999999999994,-0.026059425231368727
2021-07-08,151.9,151.34,154.31,148.9,3310000.0,-0.0166,-0.050387596899224785
2021-07-07,154.47,153.05,156.13,152.58,3040000.0,-0.003,0.01691902567478598
2021-07-06,154.93,156.18,156.8,153.57,3570000.0,-0.0121,0.002977924516087249
2021-07-02,156.82,157.12,158.37,156.57,2250000.0,0.0016,0.012199057638933697
2021-07-01,156.57,154.96,157.48,154.56,3350000.0,0.0159,-0.0015941844152531637
2021-06-30,154.12,153.12,154.65,153.06,2630000.0,0.0034999999999999996,-0.01564795299227173
2021-06-29,153.58,156.79,157.74,153.25,2150000.0,-0.011899999999999999,-0.003503763301323626
2021-06-28,155.43,158.82,159.42,154.72,2690000.0,-0.024900000000000002,0.012045839301992434
2021-06-25,159.4,159.95,161.4,159.2,4240000.0,0.0154,0.025542044650324947
2021-06-24,156.99,157.01,157.59,154.83,2080000.0,0.0077,-0.015119196988707673
2021-06-23,155.8,155.04,157.03,154.47,2029999.9999999998,0.0096,-0.007580100643353016
2021-06-22,154.32,153.73,155.34,152.29,2360000.0,0.0,-0.0094993581514764
2021-06-21,154.32,150.99,154.42,150.66,2870000.0,0.0325,0.0
2021-06-18,149.47,149.05,149.89,146.98,8380000.000000001,-0.023,-0.03142820114048728
2021-06-17,152.99,162.87,162.99,150.87,4310000.0,-0.0533,0.02354987622934379
2021-06-16,161.6,160.85,162.71,159.2,3140000.0,0.0006,0.056278188116870353
2021-06-15,161.51,158.79,162.1,158.14,2790000.0,0.021400000000000002,-0.0005569306930692797
2021-06-14,158.13,159.81,160.21,156.59,3370000.0,-0.0121,-0.020927496749427288
2021-06-11,160.06,158.61,160.1,158.51,3830000.0,0.012,0.01220514766331493
2021-06-10,158.16,162.39,163.26,158.02,3710000.0,-0.0116,-0.011870548544295922
2021-06-09,160.01,162.0,162.02,158.71,3280000.0,-0.0131,0.011697015680323775
2021-06-08,162.13,162.1,163.24,160.45,3510000.0,-0.005,0.013249171926754677
2021-06-07,162.95,162.9,164.7,161.99,3220000.0,-0.0163,0.00505766977117128
2021-06-04,165.65,166.46,167.38,164.42,2890000.0,-0.0002,0.01656949984657885
2021-06-03,165.68,164.45,166.72,163.71,2510000.0,0.0022,0.0001811047389073117
2021-06-02,165.31,166.39,166.78,164.36,3100000.0,-0.002,-0.002233220666344793
2021-06-01,165.64,164.66,166.01,163.14,4190000.0000000005,0.034,0.0019962494706913247
2021-05-28,160.19,161.23,161.64,158.63,3370000.0,-0.0062,-0.03290268051195355
2021-05-27,161.2,161.25,162.15,159.75,3490000.0,0.012199999999999999,0.006305012797303222
2021-05-26,159.25,158.73,159.91,157.4,3140000.0,0.0102,-0.012096774193548265
2021-05-25,157.64,160.88,161.88,157.55,2670000.0,-0.015700000000000002,-0.010109890109890163
2021-05-24,160.15,159.4,161.09,158.75,2089999.9999999998,0.0106,0.015922354732301525
2021-05-21,158.47,158.01,161.73,157.81,3550000.0,0.0079,-0.010490165469872026
2021-05-20,157.23,157.06,158.43,155.07,2890000.0,0.0042,-0.007824824887991522
2021-05-19,156.57,153.55,156.76,152.3,3300000.0,0.0015,-0.0041976721999618105
2021-05-18,156.33,158.7,160.26,156.25,2250000.0,-0.0187,-0.001532860701283667
2021-05-17,159.31,157.45,159.89,156.99,2230000.0,0.0113,0.0190622401330518
2021-05-14,157.53,156.4,158.67,156.24,2860000.0,0.0116,-0.011173184357541888
2021-05-13,155.72,151.68,156.63,151.44,2950000.0,0.0217,-0.01148987494445508
2021-05-12,152.41,155.33,156.2,151.74,3300000.0,-0.0116,-0.02125610069355255
2021-05-11,154.19,154.24,156.35,152.7,4330000.0,-0.0166,0.011679023686109735
2021-05-10,156.8,158.55,159.78,156.72,3300000.0,-0.0021,0.016927167780011798
2021-05-07,157.13,153.11,157.4,152.67,2480000.0,0.008100000000000001,0.002104591836734615
2021-05-06,155.86,154.43,155.93,151.95,3660000.0,0.018500000000000003,-0.008082479475593374
2021-05-05,153.04,152.26,153.9,150.89,3120000.0,0.0104,-0.018093160528679708
2021-05-04,151.46,148.34,151.82,147.26,4230000.0,0.013999999999999999,-0.010324098274960725
2021-05-03,149.37,150.51,151.28,147.98,2640000.0,0.005600000000000001,-0.013799022844315334
2021-04-30,148.53,147.59,149.46,147.23,3820000.0,-0.001,-0.005623619200642693
2021-04-29,148.68,145.47,149.12,145.17,3350000.0,0.0337,0.0010098969905070199
2021-04-28,143.83,142.47,146.5,141.48,4600000.0,0.038900000000000004,-0.03262039278988427
2021-04-27,138.44,138.1,139.03,137.53,3490000.0,0.0048,-0.037474796634916374
2021-04-26,137.78,136.5,139.42,136.31,2170000.0,0.0192,-0.004767408263507633
2021-04-23,135.18,132.1,135.73,130.9,2530000.0,0.0202,-0.01887066337639709
2021-04-22,132.51,133.06,134.24,131.74,2310000.0,0.0007000000000000001,-0.019751442521083074
2021-04-21,132.42,129.84,132.93,127.33,3040000.0,0.010700000000000001,-0.0006791940230925775
2021-04-20,131.02,133.85,134.07,129.5,2460000.0,-0.028900000000000002,-0.01057242108442813
2021-04-19,134.91,135.42,135.76,133.4,2380000.0,-0.009300000000000001,0.029690123645244926
2021-04-16,136.18,135.54,137.24,134.76,2890000.0,0.0134,0.009413683196205058
2021-04-15,134.37,135.57,135.58,132.36,3430000.0,-0.0066,-0.013291232192686131
2021-04-14,135.27,132.05,135.95,131.83,2920000.0,0.023399999999999997,0.006697923643670611
2021-04-13,132.18,133.14,133.31,130.9,2340000.0,-0.011699999999999999,-0.02284320248392102
2021-04-12,133.75,133.23,134.13,132.38,2380000.0,0.0005,0.011877742472386155
2021-04-09,133.68,133.51,133.96,131.92,2110000.0,0.0108,-0.0005233644859812259
2021-04-08,132.24,130.9,132.83,129.41,2190000.0,-0.0018,-0.010771992818671472
2021-04-07,132.48,132.6,133.86,132.0,1810000.0,0.0070999999999999995,0.001814882032667775
2021-04-06,131.54,131.61,132.49,130.57,2260000.0,-0.0043,-0.007095410628019327
2021-04-05,132.11,130.88,133.25,130.52,2580000.0,0.0217,0.004333282651665105
2021-04-01,129.3,127.94,130.29,127.74,2590000.0,0.02,-0.021270153659828983
2021-03-31,126.76,127.75,128.99,126.44,2390000.0,-0.0103,-0.01964423820572314
2021-03-30,128.09,126.75,128.38,126.0,2730000.0,0.016399999999999998,0.010492268854528142
2021-03-29,126.02,127.19,127.93,124.49,2130000.0,-0.0239,-0.01616051213990166
2021-03-26,129.11,129.38,130.01,126.1,2860000.0,0.013500000000000002,0.024519917473416974
2021-03-25,127.4,122.92,127.66,120.99,2720000.0,0.032,-0.01324452017659361
2021-03-24,123.45,123.83,125.95,123.08,2100000.0,0.0123,-0.031004709576138212
2021-03-23,121.96,123.49,124.87,120.76,3860000.0,-0.022400000000000003,-0.012069663831510757
2021-03-22,124.76,125.02,125.96,123.93,2089999.9999999998,-0.0096,0.02295834699901622
2021-03-19,125.97,126.91,127.6,123.49,3320000.0,-0.0147,0.009698621352997705
2021-03-18,127.84,131.8,133.09,127.17,2440000.0,-0.0254,0.014844804318488558
2021-03-17,131.17,129.46,131.2,126.81,2840000.0,0.0246,0.02604818523153929
2021-03-16,128.02,131.03,131.19,127.65,3220000.0,-0.031,-0.024014637493329105
2021-03-15,132.11,132.01,132.24,128.33,3210000.0,0.0004,0.031948133104202414
2021-03-12,132.06,133.46,134.2,131.17,2220000.0,0.0034000000000000002,-0.0003784724850504073
2021-03-11,131.61,128.36,132.12,128.25,2300000.0,0.019799999999999998,-0.0034075420263515177
2021-03-10,129.05,126.78,129.56,126.45,2069999.9999999998,0.0256,-0.019451409467365677
2021-03-09,125.84,126.71,128.67,125.05,2560000.0,-0.018600000000000002,-0.024874079814025674
2021-03-08,128.22,128.23,130.16,127.43,2680000.0,0.0078000000000000005,0.018912905276541547
2021-03-05,127.23,126.83,127.98,120.34,4440000.0,0.013999999999999999,-0.007721104351895103
2021-03-04,125.48,123.97,125.73,121.55,4580000.0,0.0042,-0.013754617621630105
2021-03-03,124.95,123.88,126.58,123.88,3040000.0,0.0158,-0.0042237806821804336
2021-03-02,123.01,123.05,124.25,122.42,2490000.0,-0.0038,-0.01552621048419367
2021-03-01,123.47,121.93,124.34,121.42,2710000.0,0.0311,0.0037395333712706424
2021-02-26,119.75,119.09,120.87,116.24,4000000.0,0.008,-0.030128776220944342
2021-02-25,118.8,125.02,125.24,118.44,4070000.0000000005,-0.0421,-0.007933194154488565
2021-02-24,124.02,122.01,125.29,121.9,3310000.0,0.0158,0.043939393939393945
2021-02-23,122.09,123.29,123.97,120.01,3000000.0,-0.0003,-0.015562006128043815
2021-02-22,122.13,119.01,122.58,118.68,2900000.0,0.0253,0.0003276271602914438
2021-02-19,119.12,118.13,119.98,117.5,2990000.0,0.0217,-0.024645869155817457
2021-02-18,116.59,117.07,117.86,114.89,2350000.0,-0.0159,-0.0212390866353257
2021-02-17,118.47,118.93,120.54,117.29,3100000.0,-0.0074,0.016124882065357227
2021-02-16,119.36,117.03,120.11,116.01,3990000.0,0.0174,0.0075124504093864175
2021-02-12,117.32,116.36,118.29,116.36,2500000.0,0.005,-0.0170911528150135
2021-02-11,116.73,117.57,117.99,115.32,3270000.0,-0.0039000000000000003,-0.00502898056597334
2021-02-10,117.19,116.51,117.96,115.67,3980000.0,0.0146,0.003940717895999368
2021-02-09,115.5,115.16,116.97,113.85,4070000.0000000005,-0.0006,-0.014421025684785427
2021-02-08,115.57,114.59,116.48,114.38,3390000.0,0.013300000000000001,0.0006060606060604989
2021-02-05,114.06,114.08,115.11,112.98,3930000.0,0.016200000000000003,-0.013065674482997225
2021-02-04,112.25,107.59,112.53,107.46,5820000.0,0.0508,-0.0158688409608978
2021-02-03,106.82,105.55,107.15,105.18,3950000.0,0.011000000000000001,-0.048374164810690456
2021-02-02,105.65,103.56,106.9,103.3,4620000.0,0.030899999999999997,-0.010953005055233
2021-02-01,102.48,104.74,105.58,102.19,3710000.0,-0.0134,-0.030004732607666784
2021-01-29,103.88,105.08,107.09,103.01,3540000.0,-0.0241,0.013661202185792254
2021-01-28,106.45,104.12,108.01,102.66,4670000.0,0.0404,0.024740084713130717
2021-01-27,102.31,102.81,107.82,100.51,7620000.0,0.0276,-0.03889149835603567
2021-01-26,99.56,102.61,102.62,99.45,4240000.0,-0.0254,-0.026879092952790562
2021-01-25,102.15,103.62,104.06,100.31,3730000.0,-0.026699999999999998,0.02601446364001614
2021-01-22,104.95,106.72,107.01,103.45,5440000.0,-0.029500000000000002,0.027410670582476815
2021-01-21,108.14,109.95,110.58,106.46,6250000.0,-0.0255,0.030395426393520664
2021-01-20,110.97,112.65,113.76,110.61,3930000.0,-0.0131,0.026169779914924973
2021-01-19,112.45,113.83,114.41,112.15,3400000.0,0.0029,0.013336937911147206
2021-01-15,112.12,111.82,113.27,110.84,3400000.0,-0.0163,-0.0029346376167185273
2021-01-14,113.98,112.61,115.06,111.86,2840000.0,0.0207,0.016589368533713955
2021-01-13,111.67,110.14,112.72,110.14,3020000.0,0.011899999999999999,-0.020266713458501506
2021-01-12,110.35,109.85,111.29,108.33,3120000.0,0.013300000000000001,-0.01182054267036814
2021-01-11,108.91,107.83,109.55,106.61,3310000.0,-0.0113,-0.013049388309922971
2021-01-08,110.15,110.59,111.37,108.24,3000000.0,-0.0015,0.011385547699935827
2021-01-07,110.32,108.25,111.13,107.6,4800000.0,0.031200000000000002,0.001543349977303654
2021-01-06,106.99,102.62,107.25,102.18,4390000.0,0.0723,-0.030184916606236345
2021-01-05,99.77,97.43,100.21,97.43,2170000.0,0.0235,-0.067482942331059
2021-01-04,97.48,99.36,99.62,96.62,3430000.0,-0.0102,-0.022952791420266516
2020-12-31,98.49,97.64,98.79,96.7,1290000.0,0.009899999999999999,0.010361099712761446
2020-12-30,97.52,96.15,97.62,95.62,1410000.0,0.0177,-0.009848715605645264
2020-12-29,95.83,97.2,97.41,95.11,1900000.0,-0.013999999999999999,-0.017329778506972926
2020-12-28,97.19,97.46,98.76,97.08,2140000.0,0.0026,0.014191797975581677
2020-12-24,96.94,96.63,97.06,95.44,960160.0,0.005,-0.002572281098878526
2020-12-23,96.46,95.63,97.47,95.4,1770000.0,0.019299999999999998,-0.0049515164018981705
2020-12-22,94.64,95.09,95.79,94.62,2970000.0,-0.0031,-0.01886792452830177
2020-12-21,94.94,93.26,96.26,91.87,4810000.0,0.0406,0.003169907016060902
2020-12-18,91.23,93.61,93.61,90.72,4340000.0,-0.026699999999999998,-0.03907731198651776
2020-12-17,93.73,93.52,93.97,92.71,1820000.0,0.0052,0.027403266469363086
2020-12-16,93.25,92.87,93.68,91.38,2230000.0,0.0098,-0.0051210924997333596
2020-12-15,92.34,91.32,92.35,89.39,2250000.0,0.025,-0.009758713136729158
2020-12-14,90.09,93.12,93.6,89.93,3840000.0,-0.019,-0.024366471734892814
2020-12-11,91.83,92.53,93.0,90.74,3040000.0,-0.0264,0.019314019314019326
2020-12-10,94.32,92.99,94.94,91.76,2940000.0,-0.0026,0.027115321790264657
2020-12-09,94.57,92.59,95.01,92.42,4600000.0,0.0246,0.0026505513146735105
2020-12-08,92.3,91.06,92.88,91.02,2890000.0,-0.0034999999999999996,-0.024003383736914463
2020-12-07,92.63,92.66,92.86,90.68,2760000.0,0.0079,0.003575297941495137
2020-12-04,91.9,91.69,92.81,90.54,2190000.0,0.0105,-0.007880816150275138
2020-12-03,90.94,90.96,91.94,90.15,2120000.0,-0.0012,-0.010446137105549647
2020-12-02,91.05,88.07,91.58,87.9,2850000.0,0.018799999999999997,0.00120958873982846
2020-12-01,89.37,87.68,90.54,87.5,2750000.0,0.047400000000000005,-0.01845140032948922
2020-11-30,85.33,89.33,89.62,84.85,4420000.0,-0.0242,-0.04520532617209361
2020-11-27,87.44,88.85,89.25,87.26,2140000.0,-0.023799999999999998,0.02472752841907888
2020-11-25,89.57,89.7,89.92,87.34,3300000.0,-0.016,0.024359560841719974
2020-11-24,91.02,89.21,91.74,88.43,3240000.0,0.0467,0.016188455956235304
2020-11-23,86.96,84.85,87.44,84.37,2220000.0,0.0443,-0.04460558119094704
2020-11-20,83.27,84.12,84.76,82.72,3450000.0,-0.0166,-0.04243330266789325
2020-11-19,84.68,84.43,85.07,83.36,4610000.0,-0.0072,0.016932868980425342
2020-11-18,85.3,87.91,89.06,85.23,2680000.0,-0.0245,0.007321681624940846
